Serial,Company ,Date,Change,NetProfit,NetCapital
10,Company.10,28-Feb-05,1.096385542,96.38554217,1096.385542
11,Company.10,31-Aug-05,0.934065934,-65.93406593,934.0659341
12,Company.10,28-Feb-06,0.847058824,-152.9411765,847.0588235
13,Company.10,31-Aug-06,1,0,1000
14,Company.10,28-Feb-07,1.180555556,180.5555556,1180.555556
15,Company.10,31-Aug-07,1.058823529,58.82352941,1058.823529
15,Company.10,29-Feb-08,0.8,-200,800
17,Company.10,31-Aug-08,0.208333333,-791.6666667,208.3333333
18,Company.10,28-Feb-09,0.066666667,-933.3333333,66.66666667
19,Company.10,31-Aug-09,3,2000,3000
20,Company.10,28-Feb-10,21.66666667,20666.66667,21666.66667
21,Company.10,31-Aug-10,1.323076923,323.0769231,1323.076923
22,Company.10,28-Feb-11,1.011627907,11.62790698,1011.627907
23,Company.10,31-Aug-11,0.977011494,-22.98850575,977.0114943
24,Company.10,29-Feb-12,0.835294118,-164.7058824,835.2941176
25,Company.10,31-Aug-12,1.197183099,197.1830986,1197.183099
26,Company.10,28-Feb-13,1.141176471,141.1764706,1141.176471
27,Company.10,31-Aug-13,1.134020619,134.0206186,1134.020619
28,Company.10,28-Feb-14,0.954545455,-45.45454545,954.5454545
29,Company.10,31-Aug-14,0.876190476,-123.8095238,876.1904762
30,Company.10,28-Feb-15,1.336956522,336.9565217,1336.956522
31,Company.10,31-Aug-15,1.097560976,97.56097561,1097.560976
32,Company.10,29-Feb-16,0.948148148,-51.85185185,948.1481481
33,Company.10,31-Aug-16,1.171875,171.875,1171.875
34,Company.10,28-Feb-17,0.493333333,-506.6666667,493.3333333
35,Company.10,31-Aug-17,0.216216216,-783.7837838,216.2162162
36,Company.10,28-Feb-18,7.3125,6312.5,7312.5
37,Company.10,31-Aug-18,0.905982906,-94.01709402,905.982906
38,Company.10,28-Feb-19,0.028301887,-971.6981132,28.30188679
39,Company.10,31-Aug-19,12.33333333,11333.33333,12333.33333
40,Company.10,29-Feb-20,2.243243243,1243.243243,2243.243243
41,Company.10,31-Aug-20,1.313253012,313.253012,1313.253012
42,Company.10,28-Feb-21,0.146788991,-853.2110092,146.7889908
43,Company.10,31-Aug-21,1.25,250,1250
,,,,,
1,Company.11,31-Aug-00,NA,NA,NA
2,Company.11,28-Feb-01,16.33333333,15333.33333,16333.33333
3,Company.11,31-Aug-01,1.346938776,346.9387755,1346.938776
4,Company.11,28-Feb-02,1.136363636,136.3636364,1136.363636
5,Company.11,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.11,28-Feb-03,0.98630137,-13.69863014,986.3013699
7,Company.11,31-Aug-03,1.083333333,83.33333333,1083.333333
8,Company.11,29-Feb-04,0.628205128,-371.7948718,628.2051282
9,Company.11,31-Aug-04,0.87755102,-122.4489796,877.5510204
10,Company.11,28-Feb-05,1.11627907,116.2790698,1116.27907
11,Company.11,31-Aug-05,1.041666667,41.66666667,1041.666667
12,Company.11,28-Feb-06,0.96,-40,960
13,Company.11,31-Aug-06,1.375,375,1375
14,Company.11,28-Feb-07,1.151515152,151.5151515,1151.515152
15,Company.11,31-Aug-07,0.723684211,-276.3157895,723.6842105
15,Company.11,29-Feb-08,0.763636364,-236.3636364,763.6363636
17,Company.11,31-Aug-08,1.071428571,71.42857143,1071.428571
18,Company.11,28-Feb-09,1.088888889,88.88888889,1088.888889
19,Company.11,31-Aug-09,1.591836735,591.8367347,1591.836735
20,Company.11,28-Feb-10,0.897435897,-102.5641026,897.4358974
21,Company.11,31-Aug-10,0.7,-300,700
22,Company.11,28-Feb-11,1.244897959,244.8979592,1244.897959
23,Company.11,31-Aug-11,0.836065574,-163.9344262,836.0655738
24,Company.11,29-Feb-12,0.882352941,-117.6470588,882.3529412
25,Company.11,31-Aug-12,1.311111111,311.1111111,1311.111111
26,Company.11,28-Feb-13,0.93220339,-67.79661017,932.2033898
27,Company.11,31-Aug-13,0.909090909,-90.90909091,909.0909091
28,Company.11,28-Feb-14,1.28,280,1280
29,Company.11,31-Aug-14,1.015625,15.625,1015.625
30,Company.11,28-Feb-15,1.538461538,538.4615385,1538.461538
31,Company.11,31-Aug-15,1.17,170,1170
32,Company.11,29-Feb-16,1.11965812,119.6581197,1119.65812
33,Company.11,31-Aug-16,1.053435115,53.4351145,1053.435115
34,Company.11,28-Feb-17,1.130434783,130.4347826,1130.434783
35,Company.11,31-Aug-17,0.602564103,-397.4358974,602.5641026
36,Company.11,28-Feb-18,1.053191489,53.19148936,1053.191489
37,Company.11,31-Aug-18,1.404040404,404.040404,1404.040404
38,Company.11,28-Feb-19,1.064748201,64.74820144,1064.748201
39,Company.11,31-Aug-19,0.952702703,-47.2972973,952.7027027
40,Company.11,29-Feb-20,0.914893617,-85.10638298,914.893617
41,Company.11,31-Aug-20,0.96124031,-38.75968992,961.2403101
42,Company.11,28-Feb-21,1.080645161,80.64516129,1080.645161
43,Company.11,31-Aug-21,1.194029851,194.0298507,1194.029851
,,,,,
1,Company.12,31-Aug-00,NA,NA,NA
2,Company.12,28-Feb-01,0.927272727,-72.72727273,927.2727273
3,Company.12,31-Aug-01,0.980392157,-19.60784314,980.3921569
4,Company.12,28-Feb-02,1,0,1000
5,Company.12,31-Aug-02,0.84,-160,840
6,Company.12,28-Feb-03,0.833333333,-166.6666667,833.3333333
7,Company.12,31-Aug-03,1.028571429,28.57142857,1028.571429
8,Company.12,29-Feb-04,1.055555556,55.55555556,1055.555556
9,Company.12,31-Aug-04,1.078947368,78.94736842,1078.947368
10,Company.12,28-Feb-05,1.219512195,219.5121951,1219.512195
11,Company.12,31-Aug-05,1.06,60,1060
12,Company.12,28-Feb-06,1.169811321,169.8113208,1169.811321
13,Company.12,31-Aug-06,0.951612903,-48.38709677,951.6129032
14,Company.12,28-Feb-07,1.355932203,355.9322034,1355.932203
15,Company.12,31-Aug-07,0.525,-475,525
15,Company.12,29-Feb-08,1.547619048,547.6190476,1547.619048
17,Company.12,31-Aug-08,1.030769231,30.76923077,1030.769231
18,Company.12,28-Feb-09,1,0,1000
19,Company.12,31-Aug-09,1.358208955,358.2089552,1358.208955
20,Company.12,28-Feb-10,1.021978022,21.97802198,1021.978022
21,Company.12,31-Aug-10,0.795698925,-204.3010753,795.6989247
22,Company.12,28-Feb-11,0.864864865,-135.1351351,864.8648649
23,Company.12,31-Aug-11,1.046875,46.875,1046.875
24,Company.12,29-Feb-12,1.313432836,313.4328358,1313.432836
25,Company.12,31-Aug-12,0.863636364,-136.3636364,863.6363636
26,Company.12,28-Feb-13,0.934210526,-65.78947368,934.2105263
27,Company.12,31-Aug-13,1.295774648,295.7746479,1295.774648
28,Company.12,28-Feb-14,1.032608696,32.60869565,1032.608696
29,Company.12,31-Aug-14,0.905263158,-94.73684211,905.2631579
30,Company.12,28-Feb-15,1.220930233,220.9302326,1220.930233
31,Company.12,31-Aug-15,0.504761905,-495.2380952,504.7619048
32,Company.12,29-Feb-16,1.226415094,226.4150943,1226.415094
33,Company.12,31-Aug-16,1.092307692,92.30769231,1092.307692
34,Company.12,28-Feb-17,1.464788732,464.7887324,1464.788732
35,Company.12,31-Aug-17,1.067307692,67.30769231,1067.307692
36,Company.12,28-Feb-18,0.855855856,-144.1441441,855.8558559
37,Company.12,31-Aug-18,1.221052632,221.0526316,1221.052632
38,Company.12,28-Feb-19,0.862068966,-137.9310345,862.0689655
39,Company.12,31-Aug-19,0.35,-650,350
40,Company.12,29-Feb-20,1.142857143,142.8571429,1142.857143
41,Company.12,31-Aug-20,2.625,1625,2625
42,Company.12,28-Feb-21,0.761904762,-238.0952381,761.9047619
43,Company.12,31-Aug-21,1.5125,512.5,1512.5
,,,,,
1,Company.13,31-Aug-00,NA,NA,NA
2,Company.13,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.13,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.13,28-Feb-02,0.540540541,-459.4594595,540.5405405
5,Company.13,31-Aug-02,0.95,-50,950
6,Company.13,28-Feb-03,0.947368421,-52.63157895,947.3684211
7,Company.13,31-Aug-03,1.138888889,138.8888889,1138.888889
8,Company.13,29-Feb-04,1.292682927,292.6829268,1292.682927
9,Company.13,31-Aug-04,1,0,1000
10,Company.13,28-Feb-05,0.773584906,-226.4150943,773.5849057
11,Company.13,31-Aug-05,1,0,1000
12,Company.13,28-Feb-06,1.048780488,48.7804878,1048.780488
13,Company.13,31-Aug-06,0.906976744,-93.02325581,906.9767442
14,Company.13,28-Feb-07,0.692307692,-307.6923077,692.3076923
15,Company.13,31-Aug-07,1.407407407,407.4074074,1407.407407
15,Company.13,29-Feb-08,0.868421053,-131.5789474,868.4210526
17,Company.13,31-Aug-08,1.181818182,181.8181818,1181.818182
18,Company.13,28-Feb-09,0.923076923,-76.92307692,923.0769231
19,Company.13,31-Aug-09,1.527777778,527.7777778,1527.777778
20,Company.13,28-Feb-10,1.036363636,36.36363636,1036.363636
21,Company.13,31-Aug-10,0.789473684,-210.5263158,789.4736842
22,Company.13,28-Feb-11,1.377777778,377.7777778,1377.777778
23,Company.13,31-Aug-11,0.758064516,-241.9354839,758.0645161
24,Company.13,29-Feb-12,1.106382979,106.3829787,1106.382979
25,Company.13,31-Aug-12,1.038461538,38.46153846,1038.461538
26,Company.13,28-Feb-13,0.388888889,-611.1111111,388.8888889
27,Company.13,31-Aug-13,1.714285714,714.2857143,1714.285714
28,Company.13,28-Feb-14,1.555555556,555.5555556,1555.555556
29,Company.13,31-Aug-14,0.785714286,-214.2857143,785.7142857
30,Company.13,28-Feb-15,0.795454545,-204.5454545,795.4545455
31,Company.13,31-Aug-15,0.4,-600,400
32,Company.13,29-Feb-16,1.571428571,571.4285714,1571.428571
33,Company.13,31-Aug-16,1.590909091,590.9090909,1590.909091
34,Company.13,28-Feb-17,1.257142857,257.1428571,1257.142857
35,Company.13,31-Aug-17,1.204545455,204.5454545,1204.545455
36,Company.13,28-Feb-18,1.320754717,320.754717,1320.754717
37,Company.13,31-Aug-18,0.8,-200,800
38,Company.13,28-Feb-19,0.785714286,-214.2857143,785.7142857
39,Company.13,31-Aug-19,1.068181818,68.18181818,1068.181818
40,Company.13,29-Feb-20,1.255319149,255.3191489,1255.319149
41,Company.13,31-Aug-20,1.169491525,169.4915254,1169.491525
42,Company.13,28-Feb-21,1.115942029,115.942029,1115.942029
43,Company.13,31-Aug-21,1.090909091,90.90909091,1090.909091
,,,,,
1,Company.13,31-Aug-00,NA,NA,NA
2,Company.13,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.13,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.13,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.13,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.13,28-Feb-03,1,0,1000
7,Company.13,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.13,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.13,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.13,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.13,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.13,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.13,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.13,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.13,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.13,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.13,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.13,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.13,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.13,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.13,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.13,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.13,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.13,29-Feb-12,1,0,1000
25,Company.13,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.13,28-Feb-13,1,0,1000
27,Company.13,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.13,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.13,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.13,28-Feb-15,0.987096774,-12.90322581,987.0967742
31,Company.13,31-Aug-15,0.797385621,-202.6143791,797.3856209
32,Company.13,29-Feb-16,1.040983607,40.98360656,1040.983607
33,Company.13,31-Aug-16,0.598425197,-401.5748031,598.4251969
34,Company.13,28-Feb-17,1.381578947,381.5789474,1381.578947
35,Company.13,31-Aug-17,0.428571429,-571.4285714,428.5714286
36,Company.13,28-Feb-18,0.377777778,-622.2222222,377.7777778
37,Company.13,31-Aug-18,0.823529412,-176.4705882,823.5294118
38,Company.13,28-Feb-19,1.071428571,71.42857143,1071.428571
39,Company.13,31-Aug-19,1.066666667,66.66666667,1066.666667
40,Company.13,29-Feb-20,1.5625,562.5,1562.5
41,Company.13,31-Aug-20,0.44,-560,440
42,Company.13,28-Feb-21,3.272727273,2272.727273,3272.727273
,,31-Aug-21,2.138888889,1138.888889,2138.888889
,,,,,
1,Company.14,31-Aug-00,NA,NA,NA
2,Company.14,28-Feb-01,1.046511628,46.51162791,1046.511628
3,Company.14,31-Aug-01,1,0,1000
4,Company.14,28-Feb-02,0.755555556,-244.4444444,755.5555556
5,Company.14,31-Aug-02,0.852941176,-147.0588235,852.9411765
6,Company.14,28-Feb-03,1.275862069,275.862069,1275.862069
7,Company.14,31-Aug-03,0.756756757,-243.2432432,756.7567568
8,Company.14,29-Feb-04,0.75,-250,750
9,Company.14,31-Aug-04,1.476190476,476.1904762,1476.190476
10,Company.14,28-Feb-05,1.225806452,225.8064516,1225.806452
11,Company.14,31-Aug-05,1.684210526,684.2105263,1684.210526
12,Company.14,28-Feb-06,1.109375,109.375,1109.375
13,Company.14,31-Aug-06,0.943661972,-56.33802817,943.6619718
14,Company.14,28-Feb-07,0.970149254,-29.85074627,970.1492537
15,Company.14,31-Aug-07,1.076923077,76.92307692,1076.923077
15,Company.14,29-Feb-08,0.828571429,-171.4285714,828.5714286
17,Company.14,31-Aug-08,1.275862069,275.862069,1275.862069
18,Company.14,28-Feb-09,1.027027027,27.02702703,1027.027027
19,Company.14,31-Aug-09,1.092105263,92.10526316,1092.105263
20,Company.14,28-Feb-10,0.987951807,-12.04819277,987.9518072
21,Company.14,31-Aug-10,0.865853659,-134.1463415,865.8536585
22,Company.14,28-Feb-11,1.098591549,98.5915493,1098.591549
23,Company.14,31-Aug-11,0.807692308,-192.3076923,807.6923077
24,Company.14,29-Feb-12,1,0,1000
25,Company.14,31-Aug-12,0.888888889,-111.1111111,888.8888889
26,Company.14,28-Feb-13,0.875,-125,875
27,Company.14,31-Aug-13,1.387755102,387.755102,1387.755102
28,Company.14,28-Feb-14,1.029411765,29.41176471,1029.411765
29,Company.14,31-Aug-14,0.771428571,-228.5714286,771.4285714
30,Company.14,28-Feb-15,1.314814815,314.8148148,1314.814815
31,Company.14,31-Aug-15,0.718309859,-281.6901408,718.3098592
32,Company.14,29-Feb-16,1.019607843,19.60784314,1019.607843
33,Company.14,31-Aug-16,0.865384615,-134.6153846,865.3846154
34,Company.14,28-Feb-17,1.577777778,577.7777778,1577.777778
35,Company.14,31-Aug-17,0.901408451,-98.5915493,901.4084507
36,Company.14,28-Feb-18,0.921875,-78.125,921.875
37,Company.14,31-Aug-18,1.101694915,101.6949153,1101.694915
38,Company.14,28-Feb-19,1.276923077,276.9230769,1276.923077
39,Company.14,31-Aug-19,0.975903614,-24.09638554,975.9036145
40,Company.14,29-Feb-20,1.098765432,98.7654321,1098.765432
41,Company.14,31-Aug-20,0.640449438,-359.5505618,640.4494382
42,Company.14,28-Feb-21,1.035087719,35.0877193,1035.087719
43,Company.14,31-Aug-21,0.966101695,-33.89830508,966.1016949
,,,,,
1,Company.14,31-Aug-00,NA,NA,NA
2,Company.14,28-Feb-01,1.239130435,239.1304348,1239.130435
3,Company.14,31-Aug-01,1.01754386,17.54385965,1017.54386
4,Company.14,28-Feb-02,0.965517241,-34.48275862,965.5172414
5,Company.14,31-Aug-02,0.928571429,-71.42857143,928.5714286
6,Company.14,28-Feb-03,0.884615385,-115.3846154,884.6153846
7,Company.14,31-Aug-03,1,0,1000
8,Company.14,29-Feb-04,1.630434783,630.4347826,1630.434783
9,Company.14,31-Aug-04,1.16,160,1160
10,Company.14,28-Feb-05,1,0,1000
11,Company.14,31-Aug-05,0.379310345,-620.6896552,379.3103448
12,Company.14,28-Feb-06,1.393939394,393.9393939,1393.939394
13,Company.14,31-Aug-06,0.804347826,-195.6521739,804.3478261
14,Company.14,28-Feb-07,0.891891892,-108.1081081,891.8918919
15,Company.14,31-Aug-07,1.090909091,90.90909091,1090.909091
15,Company.14,29-Feb-08,0.666666667,-333.3333333,666.6666667
17,Company.14,31-Aug-08,2.291666667,1291.666667,2291.666667
18,Company.14,28-Feb-09,0.836363636,-163.6363636,836.3636364
19,Company.14,31-Aug-09,0.760869565,-239.1304348,760.8695652
20,Company.14,28-Feb-10,1.2,200,1200
21,Company.14,31-Aug-10,1.19047619,190.4761905,1190.47619
22,Company.14,28-Feb-11,0.84,-160,840
23,Company.14,31-Aug-11,1.857142857,857.1428571,1857.142857
24,Company.14,29-Feb-12,0.628205128,-371.7948718,628.2051282
25,Company.14,31-Aug-12,1.020408163,20.40816327,1020.408163
26,Company.14,28-Feb-13,0.84,-160,840
27,Company.14,31-Aug-13,0.976190476,-23.80952381,976.1904762
28,Company.14,28-Feb-14,0.780487805,-219.5121951,780.4878049
29,Company.14,31-Aug-14,0.4375,-562.5,437.5
30,Company.14,28-Feb-15,2.357142857,1357.142857,2357.142857
31,Company.14,31-Aug-15,0.848484848,-151.5151515,848.4848485
32,Company.14,29-Feb-16,1.571428571,571.4285714,1571.428571
33,Company.14,31-Aug-16,0.840909091,-159.0909091,840.9090909
34,Company.14,28-Feb-17,1.216216216,216.2162162,1216.216216
35,Company.14,31-Aug-17,0.022222222,-977.7777778,22.22222222
36,Company.14,28-Feb-18,188,187000,188000
37,Company.14,31-Aug-18,0.010638298,-989.3617021,10.63829787
38,Company.14,28-Feb-19,93.5,92500,93500
39,Company.14,31-Aug-19,1,0,1000
40,Company.14,29-Feb-20,0.010695187,-989.3048128,10.69518717
41,Company.14,31-Aug-20,89.5,88500,89500
42,Company.14,28-Feb-21,0.955307263,-44.69273743,955.3072626
43,Company.14,31-Aug-21,1.035087719,35.0877193,1035.087719
,,,,,
1,Company.15,31-Aug-00,NA,NA,NA
2,Company.15,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.15,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.15,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.15,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.15,28-Feb-03,1,0,1000
7,Company.15,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.15,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.15,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.15,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.15,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.15,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.15,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.15,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.15,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.15,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.15,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.15,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.15,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.15,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.15,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.15,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.15,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.15,29-Feb-12,1,0,1000
25,Company.15,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.15,28-Feb-13,1,0,1000
27,Company.15,31-Aug-13,0.688888889,-311.1111111,688.8888889
28,Company.15,28-Feb-14,0.505376344,-494.6236559,505.3763441
29,Company.15,31-Aug-14,1.446808511,446.8085106,1446.808511
30,Company.15,28-Feb-15,0.897058824,-102.9411765,897.0588235
31,Company.15,31-Aug-15,0.967213115,-32.78688525,967.2131148
32,Company.15,29-Feb-16,1.050847458,50.84745763,1050.847458
33,Company.15,31-Aug-16,0.64516129,-354.8387097,645.1612903
34,Company.15,28-Feb-17,0.825,-175,825
35,Company.15,31-Aug-17,1.060606061,60.60606061,1060.606061
36,Company.15,28-Feb-18,1.657142857,657.1428571,1657.142857
37,Company.15,31-Aug-18,1.206896552,206.8965517,1206.896552
38,Company.15,28-Feb-19,0.757142857,-242.8571429,757.1428571
39,Company.15,31-Aug-19,1.018867925,18.86792453,1018.867925
40,Company.15,29-Feb-20,1.12962963,129.6296296,1129.62963
41,Company.15,31-Aug-20,1.344262295,344.2622951,1344.262295
42,Company.15,28-Feb-21,0.756097561,-243.902439,756.097561
43,Company.15,31-Aug-21,0.887096774,-112.9032258,887.0967742
,,,,,
1,Company.16,31-Aug-00,NA,NA,NA
2,Company.16,28-Feb-01,1,0,1000
3,Company.16,31-Aug-01,0.769230769,-230.7692308,769.2307692
4,Company.16,28-Feb-02,1.9,900,1900
5,Company.16,31-Aug-02,1.157894737,157.8947368,1157.894737
6,Company.16,28-Feb-03,2.590909091,1590.909091,2590.909091
7,Company.16,31-Aug-03,0.052631579,-947.3684211,52.63157895
8,Company.16,29-Feb-04,28,27000,28000
9,Company.16,31-Aug-04,0.023809524,-976.1904762,23.80952381
10,Company.16,28-Feb-05,11,10000,11000
11,Company.16,31-Aug-05,1.181818182,181.8181818,1181.818182
12,Company.16,28-Feb-06,1.5,500,1500
13,Company.16,31-Aug-06,0.666666667,-333.3333333,666.6666667
14,Company.16,28-Feb-07,0.923076923,-76.92307692,923.0769231
15,Company.16,31-Aug-07,1.375,375,1375
15,Company.16,29-Feb-08,1.121212121,121.2121212,1121.212121
17,Company.16,31-Aug-08,1.675675676,675.6756757,1675.675676
18,Company.16,28-Feb-09,0.290322581,-709.6774194,290.3225806
19,Company.16,31-Aug-09,6.055555556,5055.555556,6055.555556
20,Company.16,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.16,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.16,28-Feb-11,0.146341463,-853.6585366,146.3414634
23,Company.16,31-Aug-11,1.333333333,333.3333333,1333.333333
24,Company.16,29-Feb-12,1.041666667,41.66666667,1041.666667
25,Company.16,31-Aug-12,1.72,720,1720
